SOURCE_FILE,INGESTED_AT,MODEL_YEAR,NHTSA_MODEL,UK_MODEL,VEHICLE_ID,VEHICLE_DESCRIPTION,OVERALL_RATING,OVERALL_FRONT_CRASH_RATING,FRONT_CRASH_DRIVER_RATING,FRONT_CRASH_PASSENGER_RATING,OVERALL_SIDE_CRASH_RATING,SIDE_CRASH_DRIVER_RATING,SIDE_CRASH_PASSENGER_RATING,ROLLOVER_RATING,ROLLOVER_POSSIBILITY,SIDE_POLE_CRASH_RATING,ELECTRONIC_STABILITY_CONTROL,FORWARD_COLLISION_WARNING,LANE_DEPARTURE_WARNING,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATION_COUNT,NHTSA_MODEL_YEAR,NHTSA_MAKE,NHTSA_MODEL_FROM_RATING
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,E-CLASS," E Class",11671,2017 Mercedes-Benz E-CLASS SW RWD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,166,20,1,2017,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,E-CLASS," E Class",11670,2017 Mercedes-Benz E-Class 4 DR RWD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,166,20,1,2017,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,E-CLASS," E Class",11669,2017 Mercedes-Benz E-Class 4 DR 4WD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,166,20,1,2017,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,E-CLASS," E Class",11668,2017 Mercedes-Benz E-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,166,20,1,2017,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,E-CLASS," E Class",11667,2017 Mercedes-Benz E-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,166,20,1,2017,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,G-CLASS," G Class",11765,2017 Mercedes-Benz G-Class SUV AWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,4,4,0,2017,MERCEDES-BENZ,G-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLA-CLASS," GLA Class",11676,2017 Mercedes-Benz GLA-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,33,9,2,2017,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLA-CLASS," GLA Class",11675,2017 Mercedes-Benz GLA-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,33,9,2,2017,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLC-CLASS," GLC Class",11678,2017 Mercedes-Benz GLC-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,115,12,2,2017,MERCEDES-BENZ,GLC-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLC-CLASS," GLC Class",11677,2017 Mercedes-Benz GLC-Class SUV RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,115,12,2,2017,MERCEDES-BENZ,GLC-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLE-CLASS," GLE Class",11191,2017 Mercedes-Benz GLE-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0.179,Not Rated,Standard,Optional,Optional,74,12,2,2017,MERCEDES-BENZ,GLE-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLE-CLASS," GLE Class",11190,2017 Mercedes-Benz GLE-Class SUV RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0.198,Not Rated,Standard,Optional,Optional,74,12,2,2017,MERCEDES-BENZ,GLE-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,GLS-CLASS," GLS Class",11685,2017 Mercedes-Benz GLS-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,41,10,0,2017,MERCEDES-BENZ,GLS-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,S-CLASS," S Class",11689,2017 Mercedes-Benz S-Class C RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,22,10,2,2017,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,S-CLASS," S Class",11688,2017 Mercedes-Benz S-Class C 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,22,10,2,2017,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,S-CLASS," S Class",11687,2017 Mercedes-Benz S-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,22,10,2,2017,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,S-CLASS," S Class",11686,2017 Mercedes-Benz S-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,22,10,2,2017,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2017.json,2026-08-28 16:05:12.636,2017,SL-CLASS," SL CLASS",11692,2017 Mercedes-Benz SL-Class C RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,4,2,1,2017,MERCEDES-BENZ,SL-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,A-CLASS," A Class",14058,2019 Mercedes-Benz A-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,44,14,1,2019,MERCEDES-BENZ,A-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,A-CLASS," A Class",14032,2019 Mercedes-Benz A-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,45,14,1,2019,MERCEDES-BENZ,A-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,C-CLASS," C Class",15046,2019 Mercedes-Benz C-Class 4 DR 4WD,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,4,0.11,Not Rated,Standard,Standard,Optional,75,18,1,2019,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,C-CLASS," C Class",15042,2019 Mercedes-Benz C-Class 4 DR RWD,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,4,0.11,Not Rated,Standard,Standard,Optional,75,18,1,2019,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,C-CLASS," C Class",14060,2019 Mercedes-Benz C-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,75,18,1,2019,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,C-CLASS," C Class",14035,2019 Mercedes-Benz C-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,75,18,1,2019,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,CLA-CLASS," CLA Class",14061,2019 Mercedes-Benz CLA-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,51,12,1,2019,MERCEDES-BENZ,CLA-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,CLA-CLASS," CLA Class",14036,2019 Mercedes-Benz CLA-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,22,6,1,2019,MERCEDES-BENZ,CLA-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,CLS-CLASS," CLS Class",14062,2019 Mercedes-Benz CLS-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,20,14,0,2019,MERCEDES-BENZ,CLS-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,CLS-CLASS," CLS Class",14037,2019 Mercedes-Benz CLS-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,20,14,0,2019,MERCEDES-BENZ,CLS-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,E-CLASS," E Class",15048,2019 Mercedes-Benz E-Class SW 4WD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,54,21,0,2019,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,E-CLASS," E Class",15047,2019 Mercedes-Benz E-Class 4 DR 4WD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,54,21,0,2019,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,E-CLASS," E Class",15044,2019 Mercedes-Benz E-Class SW RWD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,54,21,0,2019,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,E-CLASS," E Class",15043,2019 Mercedes-Benz E-Class 4 DR RWD,5,5,5,5,5,5,5,5,0.097,5,Standard,Standard,Optional,54,21,0,2019,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,E-CLASS," E Class",14064,2019 Mercedes-Benz E-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,54,21,0,2019,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,E-CLASS," E Class",14039,2019 Mercedes-Benz E-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,54,21,0,2019,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,G-CLASS," G Class",14040,2019 Mercedes-Benz G-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,6,13,0,2019,MERCEDES-BENZ,G-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLA-CLASS," GLA Class",14065,2019 Mercedes-Benz GLA-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,29,11,1,2019,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLA-CLASS," GLA Class",14041,2019 Mercedes-Benz GLA-Class SUV FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,29,11,1,2019,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLC-CLASS," GLC Class",15049,2019 Mercedes-Benz GLC-Class SUV 4WD,5,5,5,5,5,5,5,4,0.186,5,Standard,Optional,Optional,68,14,2,2019,MERCEDES-BENZ,GLC-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLC-CLASS," GLC Class",15045,2019 Mercedes-Benz GLC-Class SUV RWD,5,5,5,5,5,5,5,4,0.184,5,Standard,Optional,Optional,68,14,2,2019,MERCEDES-BENZ,GLC-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLE-CLASS," GLE Class",14073,2019 Mercedes-Benz GLE-Class SUV RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0.198,Not Rated,Standard,Optional,Optional,32,6,1,2019,MERCEDES-BENZ,GLE-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLE-CLASS," GLE Class",14072,2019 Mercedes-Benz GLE-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0.179,Not Rated,Standard,Optional,Optional,32,6,1,2019,MERCEDES-BENZ,GLE-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,GLS-CLASS," GLS Class",14045,2019 Mercedes-Benz GLS-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,27,3,0,2019,MERCEDES-BENZ,GLS-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,S-CLASS," S Class",14071,2019 Mercedes-Benz S-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,16,14,1,2019,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,S-CLASS," S Class",14068,2019 Mercedes-Benz S-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,16,14,1,2019,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,S-CLASS," S Class",14053,2019 Mercedes-Benz S-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,16,14,1,2019,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,S-CLASS," S Class",14050,2019 Mercedes-Benz S-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,16,14,1,2019,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2019.json,2026-08-28 16:05:12.636,2019,SL-CLASS," SL CLASS",14055,2019 Mercedes-Benz SL-Class C RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,0,4,0,2019,MERCEDES-BENZ,SL-CLASS
nhtsa_safety_2006.json,2026-08-28 16:05:12.636,2006,C-CLASS," C Class",1759,2006 Mercedes-Benz C-Class 4-DR. w/SAB,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,0,Not Rated,Standard,No,No,183,7,1,2006,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2006.json,2026-08-28 16:05:12.636,2006,E-CLASS," E Class",1760,2006 Mercedes-Benz E-Class 4-DR. w/SAB,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,0,Not Rated,Standard,No,No,536,6,3,2006,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,C-CLASS," C Class",9682,2015 Mercedes-Benz C-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,441,14,3,2015,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,C-CLASS," C Class",9681,2015 Mercedes-Benz C-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,441,14,3,2015,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,C-CLASS," C Class",9680,2015 Mercedes-Benz C-Class 4 DR RWD,4,4,5,4,5,5,4,4,0.11,5,Standard,Standard,Optional,441,14,3,2015,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,C-CLASS," C Class",9679,2015 Mercedes-Benz C-Class 4 DR 4WD,4,4,5,4,5,5,4,4,0.11,5,Standard,Standard,Optional,441,14,3,2015,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,CL-CLASS," CL Class",9684,2015 Mercedes-Benz Cl-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,0,0,0,2015,MERCEDES-BENZ,CL-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,CL-CLASS," CL Class",9683,2015 Mercedes-Benz Cl-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,0,0,0,2015,MERCEDES-BENZ,CL-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,CLA-CLASS," CLA Class",9686,2015 Mercedes-Benz Cla-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,157,7,2,2015,MERCEDES-BENZ,CLA-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,CLA-CLASS," CLA Class",9685,2015 Mercedes-Benz Cla-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,157,7,2,2015,MERCEDES-BENZ,CLA-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,CLS-CLASS," CLS Class",9688,2015 Mercedes-Benz Cls-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,9,4,1,2015,MERCEDES-BENZ,CLS-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,CLS-CLASS," CLS Class",9687,2015 Mercedes-Benz Cls-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,9,4,1,2015,MERCEDES-BENZ,CLS-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,E-CLASS," E Class",9692,2015 Mercedes-Benz E-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,57,10,2,2015,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,E-CLASS," E Class",9691,2015 Mercedes-Benz E-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,57,10,2,2015,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,E-CLASS," E Class",9227,2015 Mercedes-Benz E-CLASS SW 4WD,4,4,4,4,5,5,5,5,0.099,3,Standard,Standard,Optional,57,10,2,2015,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,E-CLASS," E Class",9226,2015 Mercedes-Benz E-CLASS SW RWD,4,4,4,4,5,5,5,5,0.099,3,Standard,Standard,Optional,57,10,2,2015,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,E-CLASS," E Class",9225,2015 Mercedes-Benz E-Class 4 DR 4WD,4,4,4,4,5,5,5,5,0.099,3,Standard,Standard,Optional,57,10,2,2015,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,E-CLASS," E Class",9224,2015 Mercedes-Benz E-Class 4 DR RWD,4,4,4,4,5,5,5,5,0.099,3,Standard,Standard,Optional,57,10,2,2015,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,G-CLASS," G Class",9693,2015 Mercedes-Benz G-Class SUV AWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,3,2,0,2015,MERCEDES-BENZ,G-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,GL-CLASS," GL Class",9694,2015 Mercedes-Benz GL-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,34,3,0,2015,MERCEDES-BENZ,GL-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,GLA-CLASS," GLA Class",9696,2015 Mercedes-Benz GLA-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,100,5,2,2015,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,GLA-CLASS," GLA Class",9695,2015 Mercedes-Benz GLA-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Optional,Optional,100,5,2,2015,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,S-CLASS," S Class",9700,2015 Mercedes-Benz S-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,51,9,2,2015,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,S-CLASS," S Class",9699,2015 Mercedes-Benz S-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,Optional,51,9,2,2015,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2015.json,2026-08-28 16:05:12.636,2015,SL-CLASS," SL CLASS",9703,2015 Mercedes-Benz SL-Class C RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,4,3,1,2015,MERCEDES-BENZ,SL-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,A-CLASS," A Class",15091,2020 Mercedes-Benz A-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,21,10,0,2020,MERCEDES-BENZ,A-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,A-CLASS," A Class",15065,2020 Mercedes-Benz A-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,21,10,0,2020,MERCEDES-BENZ,A-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,C-CLASS," C Class",15080,2020 Mercedes-Benz C-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,46,12,1,2020,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,C-CLASS," C Class",15079,2020 Mercedes-Benz C-Class 4 DR 4WD,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,4,0.11,Not Rated,Standard,No,No,46,12,1,2020,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,C-CLASS," C Class",15051,2020 Mercedes-Benz C-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,46,12,1,2020,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,C-CLASS," C Class",15050,2020 Mercedes-Benz C-Class 4 DR RWD,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,4,0.11,Not Rated,Standard,No,No,46,12,1,2020,MERCEDES-BENZ,C-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,CLA-CLASS," CLA Class",15092,2020 Mercedes-Benz CLA-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,23,13,0,2020,MERCEDES-BENZ,CLA-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,CLA-CLASS," CLA Class",15066,2020 Mercedes-Benz CLA-Class 4 DR FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,23,13,0,2020,MERCEDES-BENZ,CLA-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,CLS-CLASS," CLS Class",15086,2020 Mercedes-Benz CLS-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,6,8,0,2020,MERCEDES-BENZ,CLS-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,CLS-CLASS," CLS Class",15057,2020 Mercedes-Benz CLS-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,0,1,0,2020,MERCEDES-BENZ,CLS-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,E-CLASS," E Class",15084,2020 Mercedes-Benz E-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,20,15,0,2020,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,E-CLASS," E Class",15082,2020 Mercedes-Benz E-Class 4 DR 4WD,5,5,5,5,5,5,5,5,0.097,5,Standard,No,No,20,15,0,2020,MERCEDES-BENZ,E-CLASS
